DATETIME,PRICE,FORWARD,CARRY,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT
1983-05-11 23:00:00,86.78125,86.09375,86.09375,19830600,19830900,19830900
1983-05-12 23:00:00,86.5625,85.875,85.875,19830600,19830900,19830900
1983-05-13 23:00:00,86.6875,85.96875,85.96875,19830600,19830900,19830900
1983-05-16 23:00:00,85.84375,85.21875,85.21875,19830600,19830900,19830900
1983-05-17 23:00:00,85.6875,85.0625,85.0625,19830600,19830900,19830900
1983-05-18 23:00:00,85.625,85.0625,85.0625,19830600,19830900,19830900
1983-05-19 23:00:00,85.15625,84.59375,84.59375,19830600,19830900,19830900
1983-05-20 23:00:00,85.0,84.34375,84.34375,19830600,19830900,19830900
1983-05-23 23:00:00,84.875,84.1875,84.1875,19830600,19830900,19830900
1983-05-24 23:00:00,84.96875,84.25,84.25,19830600,19830900,19830900
1983-05-25 23:00:00,84.9375,84.1875,84.1875,19830600,19830900,19830900
1983-05-26 23:00:00,84.59375,83.8125,83.8125,19830600,19830900,19830900
1983-05-27 23:00:00,83.75,83.1875,83.1875,19830900,19831200,19831200
1983-05-31 23:00:00,82.78125,82.21875,82.21875,19830900,19831200,19831200
1983-06-01 23:00:00,83.125,82.5625,82.5625,19830900,19831200,19831200
1983-06-02 23:00:00,83.0625,82.5,82.5,19830900,19831200,19831200
1983-06-03 23:00:00,82.96875,82.40625,82.40625,19830900,19831200,19831200
1983-06-06 23:00:00,83.21875,82.65625,82.65625,19830900,19831200,19831200
1983-06-07 23:00:00,82.78125,82.21875,82.21875,19830900,19831200,19831200
1983-06-08 23:00:00,82.28125,81.71875,81.71875,19830900,19831200,19831200
1983-06-09 23:00:00,82.625,82.0625,82.0625,19830900,19831200,19831200
1983-06-10 23:00:00,82.5625,82.0,82.0,19830900,19831200,19831200
1983-06-13 23:00:00,83.46875,82.875,82.875,19830900,19831200,19831200
1983-06-14 23:00:00,83.25,82.65625,82.65625,19830900,19831200,19831200
1983-06-15 23:00:00,83.4375,82.84375,82.84375,19830900,19831200,19831200
1983-06-16 23:00:00,83.90625,83.3125,83.3125,19830900,19831200,19831200
1983-06-17 23:00:00,83.625,83.03125,83.03125,19830900,19831200,19831200
1983-06-20 23:00:00,83.0625,82.5,82.5,19830900,19831200,19831200
1983-06-21 23:00:00,83.21875,82.625,82.625,19830900,19831200,19831200
1983-06-22 23:00:00,83.0,82.40625,82.40625,19830900,19831200,19831200
1983-06-23 23:00:00,82.875,82.28125,82.28125,19830900,19831200,19831200
1983-06-24 23:00:00,82.125,81.53125,81.53125,19830900,19831200,19831200
1983-06-27 23:00:00,81.5625,80.96875,80.96875,19830900,19831200,19831200
1983-06-28 23:00:00,81.9375,81.3125,81.3125,19830900,19831200,19831200
1983-06-29 23:00:00,82.3125,81.6875,81.6875,19830900,19831200,19831200
1983-06-30 23:00:00,82.59375,81.90625,81.90625,19830900,19831200,19831200
1983-07-01 23:00:00,82.6875,81.96875,81.96875,19830900,19831200,19831200
1983-07-05 23:00:00,81.09375,80.34375,80.34375,19830900,19831200,19831200
1983-07-06 23:00:00,81.3125,80.5625,80.5625,19830900,19831200,19831200
1983-07-07 23:00:00,80.875,80.09375,80.09375,19830900,19831200,19831200
1983-07-08 23:00:00,80.46875,79.6875,79.6875,19830900,19831200,19831200
1983-07-11 23:00:00,80.875,80.09375,80.09375,19830900,19831200,19831200
1983-07-12 23:00:00,80.125,79.34375,79.34375,19830900,19831200,19831200
1983-07-13 23:00:00,80.21875,79.4375,79.4375,19830900,19831200,19831200
1983-07-14 23:00:00,80.40625,79.59375,79.59375,19830900,19831200,19831200
1983-07-15 23:00:00,79.90625,79.09375,79.09375,19830900,19831200,19831200
1983-07-18 23:00:00,80.65625,79.84375,79.84375,19830900,19831200,19831200
1983-07-19 23:00:00,80.875,80.0625,80.0625,19830900,19831200,19831200
1983-07-20 23:00:00,81.15625,80.34375,80.34375,19830900,19831200,19831200
1983-07-21 23:00:00,80.84375,80.03125,80.03125,19830900,19831200,19831200
1983-07-22 23:00:00,80.28125,79.46875,79.46875,19830900,19831200,19831200
1983-07-25 23:00:00,80.5625,79.75,79.75,19830900,19831200,19831200
1983-07-26 23:00:00,80.1875,79.40625,79.40625,19830900,19831200,19831200
1983-07-27 23:00:00,80.09375,79.3125,79.3125,19830900,19831200,19831200
1983-07-28 23:00:00,79.40625,78.625,78.625,19830900,19831200,19831200
1983-07-29 23:00:00,78.9375,78.15625,78.15625,19830900,19831200,19831200
1983-08-01 23:00:00,78.90625,78.09375,78.09375,19830900,19831200,19831200
1983-08-02 23:00:00,79.0,78.21875,78.21875,19830900,19831200,19831200
1983-08-03 23:00:00,78.96875,78.1875,78.1875,19830900,19831200,19831200
1983-08-04 23:00:00,78.125,77.375,77.375,19830900,19831200,19831200
1983-08-05 23:00:00,78.21875,77.375,77.375,19830900,19831200,19831200
1983-08-08 23:00:00,77.875,77.03125,77.03125,19830900,19831200,19831200
1983-08-09 23:00:00,78.03125,77.1875,77.1875,19830900,19831200,19831200
1983-08-10 23:00:00,77.78125,76.96875,76.96875,19830900,19831200,19831200
1983-08-11 23:00:00,78.25,77.40625,77.40625,19830900,19831200,19831200
1983-08-12 23:00:00,78.90625,78.15625,78.15625,19830900,19831200,19831200
1983-08-15 23:00:00,79.8125,78.9375,78.9375,19830900,19831200,19831200
1983-08-16 23:00:00,79.9375,79.125,79.125,19830900,19831200,19831200
1983-08-17 23:00:00,80.5,79.6875,79.6875,19830900,19831200,19831200
1983-08-18 23:00:00,80.0625,79.25,79.25,19830900,19831200,19831200
1983-08-19 23:00:00,79.8125,79.0,79.0,19830900,19831200,19831200
1983-08-22 23:00:00,80.96875,80.15625,80.15625,19830900,19831200,19831200
1983-08-23 23:00:00,80.75,79.96875,79.96875,19830900,19831200,19831200
1983-08-24 23:00:00,80.875,80.09375,80.09375,19830900,19831200,19831200
1983-08-25 23:00:00,80.5,79.6875,79.6875,19830900,19831200,19831200
1983-08-26 23:00:00,80.46875,79.6875,79.6875,19830900,19831200,19831200
1983-08-29 23:00:00,78.625,78.0,78.0,19831200,19840300,19840300
1983-08-30 23:00:00,78.375,77.75,77.75,19831200,19840300,19840300
1983-08-31 23:00:00,78.0,77.375,77.375,19831200,19840300,19840300
1983-09-01 23:00:00,78.3125,77.6875,77.6875,19831200,19840300,19840300
1983-09-02 23:00:00,78.09375,77.5,77.5,19831200,19840300,19840300
1983-09-06 23:00:00,79.03125,78.40625,78.40625,19831200,19840300,19840300
1983-09-07 23:00:00,79.59375,79.0,79.0,19831200,19840300,19840300
1983-09-08 23:00:00,79.4375,78.8125,78.8125,19831200,19840300,19840300
1983-09-09 23:00:00,79.65625,79.03125,79.03125,19831200,19840300,19840300
1983-09-12 23:00:00,80.1875,79.5625,79.5625,19831200,19840300,19840300
1983-09-13 23:00:00,80.09375,79.4375,79.4375,19831200,19840300,19840300
1983-09-14 23:00:00,79.4375,78.78125,78.78125,19831200,19840300,19840300
1983-09-15 23:00:00,79.15625,78.5,78.5,19831200,19840300,19840300
1983-09-16 23:00:00,79.8125,79.15625,79.15625,19831200,19840300,19840300
1983-09-19 23:00:00,79.9375,79.28125,79.28125,19831200,19840300,19840300
1983-09-20 23:00:00,80.3125,79.65625,79.65625,19831200,19840300,19840300
1983-09-21 23:00:00,80.0625,79.4375,79.4375,19831200,19840300,19840300
1983-09-22 23:00:00,80.3125,79.6875,79.6875,19831200,19840300,19840300
1983-09-23 23:00:00,80.9375,80.34375,80.34375,19831200,19840300,19840300
1983-09-26 23:00:00,81.25,80.625,80.625,19831200,19840300,19840300
1983-09-27 23:00:00,81.0,80.375,80.375,19831200,19840300,19840300
